peak intensity (photon),x(nm),y(nm),z(nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity(photon),background (photon),SNR,Localization precision X(nm),Localization precision Y(nm),frame
1.5620236206054688e+02,4.4536333007812500e+03,2.9855561523437500e+03,0.0000000000000000e+00,1.4885745239257813e+02,1.4885745239257813e+02,1.8714195556640625e+03,2.3234117126464844e+02,6.7240972518920898e+00,1.1062173843383789e+01,1.1062173843383789e+01,5.6000000000000000e+02
1.5298211669921875e+02,5.1586240234375000e+03,2.7916813964843750e+03,0.0000000000000000e+00,1.3012547302246094e+02,1.3012547302246094e+02,1.4005793457031250e+03,2.5155795288085938e+02,6.4539580345153809e+00,1.2005930900573730e+01,1.2005929946899414e+01,5.6100000000000000e+02
1.7671813964843750e+02,4.4825449218750000e+03,2.9757255859375000e+03,0.0000000000000000e+00,1.5228684997558594e+02,1.5228684997558594e+02,2.2158908691406250e+03,2.2291011047363281e+02,7.5010023117065430e+00,9.8791608810424805e+00,9.8791608810424805e+00,5.6100000000000000e+02
1.9455267333984375e+02,3.5820644531250000e+03,2.4172297363281250e+03,0.0000000000000000e+00,1.3280668640136719e+02,1.3280668640136719e+02,1.8553226318359375e+03,2.4928236389160156e+02,7.8359684944152832e+00,9.2850017547607422e+00,9.2849998474121094e+00,5.6200000000000000e+02
1.4393972778320313e+02,6.2893168945312500e+03,1.7259481201171875e+03,0.0000000000000000e+00,1.5497352600097656e+02,1.5497352600097656e+02,1.8691239013671875e+03,2.2536105346679688e+02,6.3556041717529297e+00,1.1599601745605469e+01,1.1599602699279785e+01,5.6300000000000000e+02
1.3458773803710938e+02,5.4184028320312500e+03,2.0577075195312500e+03,0.0000000000000000e+00,1.5045066833496094e+02,1.5045066833496094e+02,1.6471613769531250e+03,2.5544047546386719e+02,5.7826075553894043e+00,1.3567882537841797e+01,1.3567881584167480e+01,5.6300000000000000e+02
1.4460795593261719e+02,3.6766684570312500e+03,2.5957399902343750e+03,0.0000000000000000e+00,1.0223620605468750e+02,1.0223620605468750e+02,8.1722949218750000e+02,2.3904710388183594e+02,6.2645225524902344e+00,1.2812860488891602e+01,1.2812860488891602e+01,5.6400000000000000e+02
1.4110104370117188e+02,5.2991191406250000e+03,2.6741347656250000e+03,0.0000000000000000e+00,1.2786253356933594e+02,1.2786253356933594e+02,1.2472663574218750e+03,2.6635910034179688e+02,5.9313549995422363e+00,1.2881957054138184e+01,1.2881958007812500e+01,5.6600000000000000e+02
1.5511909484863281e+02,5.2365356445312500e+03,2.6114541015625000e+03,0.0000000000000000e+00,1.4682176208496094e+02,1.4682176208496094e+02,1.8079587402343750e+03,3.0908349609375000e+02,6.1091074943542480e+00,1.2491298675537109e+01,1.2491300582885742e+01,5.6700000000000000e+02
1.5869906616210938e+02,5.6129160156250000e+03,2.0493229980468750e+03,0.0000000000000000e+00,1.5780856323242188e+02,1.5780856323242188e+02,2.1368688964843750e+03,2.6114584350585938e+02,6.5719790458679199e+00,1.1034589767456055e+01,1.1034589767456055e+01,5.6800000000000000e+02
1.6938195800781250e+02,5.5903759765625000e+03,2.1076210937500000e+03,0.0000000000000000e+00,1.5928074645996094e+02,1.5928074645996094e+02,2.3234645996093750e+03,3.0822286987304688e+02,6.5765638351440430e+00,1.1997436523437500e+01,1.1997436523437500e+01,5.6900000000000000e+02
1.6096350097656250e+02,5.9560761718750000e+03,2.0008968505859375e+03,0.0000000000000000e+00,1.5751620483398438e+02,1.5751620483398438e+02,2.1593361816406250e+03,2.6180572509765625e+02,6.6426596641540527e+00,1.1335182189941406e+01,1.1335181236267090e+01,5.6900000000000000e+02
1.6352261352539063e+02,4.8422187500000000e+03,3.0478242187500000e+03,0.0000000000000000e+00,1.1515942382812500e+02,1.1515942382812500e+02,1.1725172119140625e+03,2.5950546264648438e+02,6.7462043762207031e+00,1.1378111839294434e+01,1.1378111839294434e+01,5.7000000000000000e+02
1.5011410522460938e+02,5.9547949218750000e+03,2.0412620849609375e+03,0.0000000000000000e+00,1.5905043029785156e+02,1.5905043029785156e+02,2.0532109375000000e+03,2.6634326171875000e+02,6.2416939735412598e+00,1.2255282402038574e+01,1.2255282402038574e+01,5.7000000000000000e+02
1.6667095947265625e+02,5.4496875000000000e+03,2.1122390136718750e+03,0.0000000000000000e+00,1.4400605773925781e+02,1.4400605773925781e+02,1.8688043212890625e+03,3.4536712646484375e+02,6.2499289512634277e+00,1.2962473869323730e+01,1.2962473869323730e+01,5.7100000000000000e+02
1.3438674926757813e+02,4.2706777343750000e+03,2.1037053222656250e+03,0.0000000000000000e+00,1.2704341125488281e+02,1.2704341125488281e+02,1.1727437744140625e+03,2.5076586914062500e+02,5.8104033470153809e+00,1.3282035827636719e+01,1.3282036781311035e+01,5.7100000000000000e+02
1.8807188415527344e+02,5.4769995117187500e+03,2.0871904296875000e+03,0.0000000000000000e+00,1.5182846069335938e+02,1.5182846069335938e+02,2.3440810546875000e+03,3.3531057739257813e+02,6.9755835533142090e+00,1.0618402481079102e+01,1.0618403434753418e+01,5.7100000000000000e+02
2.2936598205566406e+02,3.8960427246093750e+03,3.0713391113281250e+03,0.0000000000000000e+00,1.5511558532714844e+02,1.5511558532714844e+02,2.9838864746093750e+03,2.2557904052734375e+02,9.1246414184570313e+00,7.8485341072082520e+00,7.8485341072082520e+00,5.7100000000000000e+02
1.3091273498535156e+02,5.9926748046875000e+03,4.0105461425781250e+03,0.0000000000000000e+00,1.2905776977539063e+02,1.2905776977539063e+02,1.1789423828125000e+03,2.6353628540039063e+02,5.5931015014648438e+00,1.4560300827026367e+01,1.4560300827026367e+01,5.7100000000000000e+02
1.6982890319824219e+02,6.0249360351562500e+03,4.0264519042968750e+03,0.0000000000000000e+00,1.5548780822753906e+02,1.5548780822753906e+02,2.2199675292968750e+03,2.2164637756347656e+02,7.2832574844360352e+00,1.0321753501892090e+01,1.0321753501892090e+01,5.7200000000000000e+02
1.5569879150390625e+02,3.9170327148437500e+03,3.0915085449218750e+03,0.0000000000000000e+00,1.5334381103515625e+02,1.5334381103515625e+02,1.9795211181640625e+03,2.3379214477539063e+02,6.6942634582519531e+00,1.1577245712280273e+01,1.1577245712280273e+01,5.7200000000000000e+02
1.3374865722656250e+02,5.5998681640625000e+03,2.1995136718750000e+03,0.0000000000000000e+00,1.3069476318359375e+02,1.3069476318359375e+02,1.2352309570312500e+03,3.1656457519531250e+02,5.3480854034423828e+00,1.4424724578857422e+01,1.4424724578857422e+01,5.7200000000000000e+02
1.6437040710449219e+02,5.3573315429687500e+03,2.0816335449218750e+03,0.0000000000000000e+00,1.3069476318359375e+02,1.3069476318359375e+02,1.5180369873046875e+03,3.1656457519531250e+02,6.3598470687866211e+00,1.2415953636169434e+01,1.2415953636169434e+01,5.7200000000000000e+02
1.4420005798339844e+02,6.2901855468750000e+03,3.6274951171875000e+03,0.0000000000000000e+00,1.5548780822753906e+02,1.5548780822753906e+02,1.8849526367187500e+03,2.2164637756347656e+02,6.3970870971679688e+00,1.2053368568420410e+01,1.2053367614746094e+01,5.7200000000000000e+02
1.9575402832031250e+02,3.8549555664062500e+03,3.1319331054687500e+03,0.0000000000000000e+00,1.3691584777832031e+02,1.3691584777832031e+02,1.9840865478515625e+03,2.6728149414062500e+02,7.7191553115844727e+00,9.8552379608154297e+00,9.8552379608154297e+00,5.7300000000000000e+02
2.9633886718750000e+02,5.2048310546875000e+03,3.1123029785156250e+03,0.0000000000000000e+00,1.4009799194335938e+02,1.4009799194335938e+02,3.1448132324218750e+03,2.4850581359863281e+02,1.0772550582885742e+01,6.5770173072814941e+00,6.5770177841186523e+00,5.7300000000000000e+02
3.6918258666992188e+02,5.1835214843750000e+03,3.1181516113281250e+03,0.0000000000000000e+00,1.2555524444580078e+02,1.2555524444580078e+02,3.1466850585937500e+03,2.6075863647460938e+02,1.2481231689453125e+01,5.6045227050781250e+00,5.6045227050781250e+00,5.7400000000000000e+02
2.5547760009765625e+02,5.2237880859375000e+03,3.1141447753906250e+03,0.0000000000000000e+00,1.2310055541992188e+02,1.2310055541992188e+02,2.0932216796875000e+03,2.5709899902343750e+02,9.5750207901000977e+00,7.6221265792846680e+00,7.6221265792846680e+00,5.7400000000000000e+02
1.7714656066894531e+02,3.9077055664062500e+03,3.0531486816406250e+03,0.0000000000000000e+00,1.2009475708007813e+02,1.2009475708007813e+02,1.3814119873046875e+03,2.7837411499023438e+02,7.0427932739257813e+00,1.0753863334655762e+01,1.0753863334655762e+01,5.7400000000000000e+02
3.2361428833007813e+02,5.2085317382812500e+03,3.1046071777343750e+03,0.0000000000000000e+00,1.4305628967285156e+02,1.4305628967285156e+02,3.5808320312500000e+03,2.3306695556640625e+02,1.1638329505920410e+01,5.9626479148864746e+00,5.9626483917236328e+00,5.7500000000000000e+02
2.3308093261718750e+02,3.8753818359375000e+03,3.0017517089843750e+03,0.0000000000000000e+00,1.4449508666992188e+02,1.4449508666992188e+02,2.6312084960937500e+03,2.7845584106445313e+02,8.7444915771484375e+00,8.5075187683105469e+00,8.5075187683105469e+00,5.7500000000000000e+02
2.3373841857910156e+02,3.9026423339843750e+03,3.0993530273437500e+03,0.0000000000000000e+00,1.3133671569824219e+02,1.3133671569824219e+02,2.1799411621093750e+03,2.6851861572265625e+02,8.8497982025146484e+00,8.3654775619506836e+00,8.3654775619506836e+00,5.7600000000000000e+02
3.0006582641601563e+02,5.1753916015625000e+03,3.1268029785156250e+03,0.0000000000000000e+00,1.4120352172851563e+02,1.4120352172851563e+02,3.2348193359375000e+03,2.4481626892089844e+02,1.0907658576965332e+01,6.4943685531616211e+00,6.4943680763244629e+00,5.7600000000000000e+02
1.8686630249023438e+02,4.6395708007812500e+03,2.1421538085937500e+03,0.0000000000000000e+00,1.5894786071777344e+02,1.5894786071777344e+02,2.5525996093750000e+03,2.7423910522460938e+02,7.3840918540954590e+00,1.0091344833374023e+01,1.0091343879699707e+01,5.7700000000000000e+02
3.0315277099609375e+02,5.1894667968750000e+03,3.1351586914062500e+03,0.0000000000000000e+00,1.5272392272949219e+02,1.5272392272949219e+02,3.8231213378906250e+03,2.2701806640625000e+02,1.1171716690063477e+01,6.2607026100158691e+00,6.2607030868530273e+00,5.7700000000000000e+02
1.4045693969726563e+02,3.8880107421875000e+03,2.9856013183593750e+03,0.0000000000000000e+00,1.3377864074707031e+02,1.3377864074707031e+02,1.3591241455078125e+03,2.7131069946289063e+02,5.8733153343200684e+00,1.2871654510498047e+01,1.2871654510498047e+01,5.7700000000000000e+02
1.3458375549316406e+02,4.8522958984375000e+03,2.1687648925781250e+03,0.0000000000000000e+00,1.5894786071777344e+02,1.5894786071777344e+02,1.8384184570312500e+03,2.7423910522460938e+02,5.6479563713073730e+00,1.4549033164978027e+01,1.4549033164978027e+01,5.7700000000000000e+02
2.0696937561035156e+02,3.9172585449218750e+03,3.0666613769531250e+03,0.0000000000000000e+00,1.5997608947753906e+02,1.5997608947753906e+02,2.8639055175781250e+03,2.5785919189453125e+02,8.1456537246704102e+00,8.9800081253051758e+00,8.9800071716308594e+00,5.7800000000000000e+02
1.3987303161621094e+02,3.9222458496093750e+03,3.1051948242187500e+03,0.0000000000000000e+00,1.3788696289062500e+02,1.3788696289062500e+02,1.4378803710937500e+03,2.6898907470703125e+02,5.8696446418762207e+00,1.3301146507263184e+01,1.3301147460937500e+01,5.7800000000000000e+02
1.7604376220703125e+02,4.6955976562500000e+03,2.1915002441406250e+03,0.0000000000000000e+00,1.3235728454589844e+02,1.3235728454589844e+02,1.6674725341796875e+03,2.7321298217773438e+02,7.0475730895996094e+00,1.0546244621276855e+01,1.0546244621276855e+01,5.7800000000000000e+02
1.6206109619140625e+02,4.5601782226562500e+03,2.0752023925781250e+03,0.0000000000000000e+00,1.0976715850830078e+02,1.0976715850830078e+02,1.0557619628906250e+03,2.7411355590820313e+02,6.5843787193298340e+00,1.1429530143737793e+01,1.1429529190063477e+01,5.7900000000000000e+02
2.4308657836914063e+02,3.8999755859375000e+03,3.0761389160156250e+03,0.0000000000000000e+00,1.2473577117919922e+02,1.2473577117919922e+02,2.0449628906250000e+03,2.7706243896484375e+02,9.0440578460693359e+00,8.1340932846069336e+00,8.1340932846069336e+00,5.7900000000000000e+02
1.4861647033691406e+02,4.7289843750000000e+03,2.2407709960937500e+03,0.0000000000000000e+00,1.0976715850830078e+02,1.0976715850830078e+02,9.6817565917968750e+02,2.7411355590820313e+02,6.1334047317504883e+00,1.2394843101501465e+01,1.2394843101501465e+01,5.7900000000000000e+02
2.0578851318359375e+02,5.1027260742187500e+03,2.7761716308593750e+03,0.0000000000000000e+00,1.1975484466552734e+02,1.1975484466552734e+02,1.5956943359375000e+03,3.0668786621093750e+02,7.7134814262390137e+00,9.7156467437744141e+00,9.7156467437744141e+00,5.8000000000000000e+02
2.0074957275390625e+02,3.8776130371093750e+03,3.0923374023437500e+03,0.0000000000000000e+00,1.5385624694824219e+02,1.5385624694824219e+02,2.5693735351562500e+03,2.6054278564453125e+02,7.9310874938964844e+00,9.4812927246093750e+00,9.4812936782836914e+00,5.8000000000000000e+02
1.5662570190429688e+02,4.0544067382812500e+03,2.9232651367187500e+03,0.0000000000000000e+00,1.5385624694824219e+02,1.5385624694824219e+02,2.0046365966796875e+03,2.6054278564453125e+02,6.5068912506103516e+00,1.2068892478942871e+01,1.2068891525268555e+01,5.8000000000000000e+02
2.2909475708007813e+02,3.8847534179687500e+03,3.1140002441406250e+03,0.0000000000000000e+00,1.5153428649902344e+02,1.5153428649902344e+02,2.8443261718750000e+03,2.7024298095703125e+02,8.6992979049682617e+00,8.4757356643676758e+00,8.4757366180419922e+00,5.8100000000000000e+02
9.8983032226562500e+01,6.2369370117187500e+03,3.7288500976562500e+03,0.0000000000000000e+00,7.7411598205566406e+01,7.7411598205566406e+01,3.2071200561523438e+02,2.4603067016601563e+02,4.5217738151550293e+00,1.7842931747436523e+01,1.7842931747436523e+01,5.8100000000000000e+02
1.5631504821777344e+02,3.8908608398437500e+03,3.0510168457031250e+03,0.0000000000000000e+00,1.4607751464843750e+02,1.4607751464843750e+02,1.8034742431640625e+03,2.5894332885742188e+02,6.5089030265808114e+00,1.2193960189819336e+01,1.2193958282470703e+01,5.8200000000000000e+02
1.1262079620361328e+02,4.5583486328125000e+03,2.0959887695312500e+03,0.0000000000000000e+00,1.1784148406982422e+02,1.1784148406982422e+02,8.4558526611328125e+02,2.5533923339843750e+02,4.9817800521850586e+00,1.5091203689575195e+01,1.5091203689575195e+01,5.8300000000000000e+02
1.4784474182128906e+02,3.8932109375000000e+03,3.0955537109375000e+03,0.0000000000000000e+00,1.5868106079101563e+02,1.5868106079101563e+02,2.0127900390625000e+03,2.7825405883789063e+02,6.0773882865905762e+00,1.2825523376464844e+01,1.2825523376464844e+01,5.8300000000000000e+02
1.7098312377929688e+02,4.3216635742187500e+03,2.9593618164062500e+03,0.0000000000000000e+00,1.0970397949218750e+02,1.0970397949218750e+02,1.1126035156250000e+03,2.7160009765625000e+02,6.8963932991027832e+00,1.0822962760925293e+01,1.0822962760925293e+01,5.8500000000000000e+02
1.6619880676269531e+02,3.7361064453125000e+03,2.7737614746093750e+03,0.0000000000000000e+00,1.5006794738769531e+02,1.5006794738769531e+02,2.0237004394531250e+03,2.3916868591308594e+02,7.0043802261352539e+00,1.0830383300781250e+01,1.0830383300781250e+01,5.8500000000000000e+02
1.3722486877441406e+02,5.0777900390625000e+03,3.0635957031250000e+03,0.0000000000000000e+00,1.2790162658691406e+02,1.2790162658691406e+02,1.2137446289062500e+03,2.5503710937500000e+02,5.8791017532348633e+00,1.3560663223266602e+01,1.3560663223266602e+01,5.8500000000000000e+02
1.3419564819335938e+02,6.0101328125000000e+03,3.3810966796875000e+03,0.0000000000000000e+00,1.5214625549316406e+02,1.5214625549316406e+02,1.6795903320312500e+03,2.8873016357421875e+02,5.5369749069213867e+00,1.3418601036071777e+01,1.3418601036071777e+01,5.8600000000000000e+02
1.5022023010253906e+02,5.0936088867187500e+03,3.1045629882812500e+03,0.0000000000000000e+00,1.4624290466308594e+02,1.4624290466308594e+02,1.7370821533203125e+03,2.5225746154785156e+02,6.3536572456359863e+00,1.2504576683044434e+01,1.2504575729370117e+01,5.8600000000000000e+02
1.6341545104980469e+02,4.3642626953125000e+03,3.0217946777343750e+03,0.0000000000000000e+00,8.3655166625976563e+01,8.3655166625976563e+01,6.1833099365234375e+02,2.9389202880859375e+02,6.4841823577880859e+00,1.2172760009765625e+01,1.2172760963439941e+01,5.8700000000000000e+02
9.1600677490234375e+01,3.7846733398437500e+03,2.7812844238281250e+03,0.0000000000000000e+00,7.6956367492675781e+01,7.6956367492675781e+01,2.9331222534179688e+02,2.6225506591796875e+02,4.1319189071655273e+00,1.9548828125000000e+01,1.9548826217651367e+01,5.8700000000000000e+02
4.0799142456054688e+02,4.3202011718750000e+03,2.9827805175781250e+03,0.0000000000000000e+00,1.2790508270263672e+02,1.2790508270263672e+02,3.6088515625000000e+03,2.6752667236328125e+02,1.3319833755493164e+01,5.1628680229187012e+00,5.1628680229187012e+00,5.8800000000000000e+02
1.1461763763427734e+02,5.9447216796875000e+03,3.3226032714843750e+03,0.0000000000000000e+00,8.5238075256347656e+01,8.5238075256347656e+01,4.5025769042968750e+02,2.8933096313476563e+02,4.8389892578125000e+00,1.6768810272216797e+01,1.6768808364868164e+01,5.8800000000000000e+02
1.0983569335937500e+02,3.7699433593750000e+03,2.8050854492187500e+03,0.0000000000000000e+00,8.9188758850097656e+01,8.9188758850097656e+01,4.7239587402343750e+02,2.7078414916992188e+02,4.7770967483520508e+00,1.7337249755859375e+01,1.7337247848510742e+01,5.8800000000000000e+02
1.3525343322753906e+02,5.4085180664062500e+03,2.5516694335937500e+03,0.0000000000000000e+00,1.2816014099121094e+02,1.2816014099121094e+02,1.2011483154296875e+03,2.7603433227539063e+02,5.6590251922607422e+00,1.2990425109863281e+01,1.2990426063537598e+01,5.8800000000000000e+02
1.5409107971191406e+02,3.7406787109375000e+03,2.7738059082031250e+03,0.0000000000000000e+00,1.3607455444335938e+02,1.3607455444335938e+02,1.5426724853515625e+03,2.3136392211914063e+02,6.6597342491149902e+00,1.1185650825500488e+01,1.1185650825500488e+01,5.8900000000000000e+02
1.5353486633300781e+02,4.3338750000000000e+03,2.9379765625000000e+03,0.0000000000000000e+00,1.0817436981201172e+02,1.0817436981201172e+02,9.7140008544921875e+02,2.9572503662109375e+02,6.1464514732360840e+00,1.3203659057617188e+01,1.3203658103942871e+01,5.8900000000000000e+02
1.6602922058105469e+02,3.7826972656250000e+03,2.8079235839843750e+03,0.0000000000000000e+00,1.5923246765136719e+02,1.5923246765136719e+02,2.2760942382812500e+03,2.5572418212890625e+02,6.8599581718444824e+00,1.1324401855468750e+01,1.1324404716491699e+01,5.9000000000000000e+02
1.7564566040039063e+02,5.4481049804687500e+03,2.0512639160156250e+03,0.0000000000000000e+00,1.4028396606445313e+02,1.4028396606445313e+02,1.8689421386718750e+03,3.0148956298828125e+02,6.8231186866760254e+00,1.1019766807556152e+01,1.1019767761230469e+01,5.9100000000000000e+02
2.4216258239746094e+02,5.4531049804687500e+03,2.0715422363281250e+03,0.0000000000000000e+00,1.1529199218750000e+02,1.1529199218750000e+02,1.7403946533203125e+03,3.0014114379882813e+02,8.8237257003784180e+00,8.4155216217041016e+00,8.4155225753784180e+00,5.9100000000000000e+02
