peak intensity (photon),x(nm),y(nm),z(nm),PSFSigmaX (nm),PSFSigmaY (nm),Total intensity(photon),background (photon),SNR,Localization precision X(nm),Localization precision Y(nm),frame
1.4525704956054688e+02,4.1165288085937500e+03,3.8703762207031250e+03,0.0000000000000000e+00,1.0973308563232422e+02,1.0973308563232422e+02,9.4570312500000000e+02,1.7014828491210938e+02,7.4064421653747559e+00,9.7968540191650391e+00,9.7968549728393555e+00,5.3900000000000000e+02
1.1874432373046875e+02,5.1649072265625000e+03,1.4342700195312500e+03,0.0000000000000000e+00,8.0804618835449219e+01,8.0804618835449219e+01,4.1920608520507813e+02,1.5046176147460938e+02,6.5535607337951660e+00,1.1409653663635254e+01,1.1409652709960938e+01,5.3900000000000000e+02
3.4432873535156250e+02,5.5468657226562500e+03,2.7153786621093750e+03,0.0000000000000000e+00,1.2870805358886719e+02,1.2870805358886719e+02,3.0840900878906250e+03,1.6484756469726563e+02,1.3818028450012207e+01,4.7682995796203613e+00,4.7682995796203613e+00,5.3900000000000000e+02
2.4548898315429688e+02,4.4417119140625000e+03,4.0687180175781250e+03,0.0000000000000000e+00,1.0698197937011719e+02,1.0698197937011719e+02,1.5191324462890625e+03,1.9183656311035156e+02,1.0630079269409180e+01,6.6136918067932129e+00,6.6136913299560547e+00,5.3900000000000000e+02
1.3070056152343750e+02,5.1946401367187500e+03,1.4440283203125000e+03,0.0000000000000000e+00,8.2161827087402344e+01,8.2161827087402344e+01,4.7704571533203125e+02,1.5847052001953125e+02,6.9599633216857910e+00,1.0720065116882324e+01,1.0720065116882324e+01,5.4000000000000000e+02
2.7484906005859375e+02,5.7279814453125000e+03,3.7472202148437500e+03,0.0000000000000000e+00,1.1025920867919922e+02,1.1025920867919922e+02,1.8066182861328125e+03,1.3797514343261719e+02,1.2249505996704102e+01,5.4310164451599121e+00,5.4310159683227539e+00,5.4000000000000000e+02
1.2576512908935547e+02,6.0455327148437500e+03,2.4085732421875000e+03,0.0000000000000000e+00,1.2448712158203125e+02,1.2448712158203125e+02,1.0537838134765625e+03,1.3536148071289063e+02,7.0476059913635254e+00,1.0313698768615723e+01,1.0313698768615723e+01,5.4000000000000000e+02
2.2097300720214844e+02,5.5487929687500000e+03,2.6719904785156250e+03,0.0000000000000000e+00,1.1193173980712891e+02,1.1193173980712891e+02,1.4968839111328125e+03,1.6673597717285156e+02,1.0162328720092773e+01,6.9101433753967294e+00,6.9101433753967294e+00,5.4000000000000000e+02
1.5027616882324219e+02,6.0616855468750000e+03,3.1023120117187500e+03,0.0000000000000000e+00,1.0353789520263672e+02,1.0353789520263672e+02,8.7102612304687500e+02,1.5126806640625000e+02,7.8364882469177246e+00,9.3357896804809570e+00,9.3357877731323242e+00,5.4000000000000000e+02
2.1793164062500000e+02,5.1696176757812500e+03,1.4801577148437500e+03,0.0000000000000000e+00,1.0059046936035156e+02,1.0059046936035156e+02,1.1922746582031250e+03,1.5494097900390625e+02,1.0219907760620117e+01,6.8196535110473633e+00,6.8196544647216797e+00,5.4100000000000000e+02
8.8573501586914063e+01,3.5056721191406250e+03,2.2328989257812500e+03,0.0000000000000000e+00,1.0186758422851563e+02,1.0186758422851563e+02,4.9695639038085938e+02,1.4316746520996094e+02,5.2687711715698242e+00,1.4351954460144043e+01,1.4351955413818359e+01,5.4100000000000000e+02
3.3155438232421875e+02,5.5040380859375000e+03,2.5074946289062500e+03,0.0000000000000000e+00,1.3279817199707031e+02,1.3279817199707031e+02,3.1614138183593750e+03,1.5464738464355469e+02,1.3616121292114258e+01,4.8176207542419434e+00,4.8176207542419434e+00,5.4100000000000000e+02
1.0229240417480469e+02,4.5619531250000000e+03,2.5990693359375000e+03,0.0000000000000000e+00,1.1618960571289063e+02,1.1618960571289063e+02,7.4665557861328125e+02,1.4891830444335938e+02,5.8442826271057129e+00,1.2895351409912109e+01,1.2895348548889160e+01,5.4100000000000000e+02
2.6422717285156250e+02,5.4877143554687500e+03,2.7927397460937500e+03,0.0000000000000000e+00,1.3279817199707031e+02,1.3279817199707031e+02,2.5194404296875000e+03,1.5464738464355469e+02,1.1690751075744629e+01,5.7915301322937012e+00,5.7915301322937012e+00,5.4100000000000000e+02
1.3785981750488281e+02,4.2055761718750000e+03,3.7955383300781250e+03,0.0000000000000000e+00,1.3734930419921875e+02,1.3734930419921875e+02,1.4061541748046875e+03,1.3998562622070313e+02,7.4893298149108887e+00,9.7665071487426758e+00,9.7665071487426758e+00,5.4100000000000000e+02
1.4052348327636719e+02,4.1778696289062500e+03,3.8052631835937500e+03,0.0000000000000000e+00,1.4977758789062500e+02,1.4977758789062500e+02,1.7044527587890625e+03,1.4060105895996094e+02,7.5893826484680176e+00,9.5695848464965820e+00,9.5695848464965820e+00,5.4100000000000000e+02
9.0577880859375000e+01,4.0736882324218750e+03,4.0349467773437500e+03,0.0000000000000000e+00,1.3734930419921875e+02,1.3734930419921875e+02,9.2388403320312500e+02,1.3998562622070313e+02,5.4017415046691886e+00,1.4402924537658691e+01,1.4402925491333008e+01,5.4100000000000000e+02
1.0612844085693359e+02,4.1189619140625000e+03,4.0910744628906250e+03,0.0000000000000000e+00,1.1123895263671875e+02,1.1123895263671875e+02,7.1004840087890625e+02,1.7802723693847656e+02,5.7011241912841797e+00,1.3895307540893555e+01,1.3895307540893555e+01,5.4200000000000000e+02
1.7099517822265625e+02,4.1362138671875000e+03,3.8801623535156250e+03,0.0000000000000000e+00,1.4436282348632813e+02,1.4436282348632813e+02,1.9268013916015625e+03,1.3826054382324219e+02,8.8050508499145508e+00,7.9593548774719238e+00,7.9593529701232910e+00,5.4200000000000000e+02
2.0852758789062500e+02,4.5450034179687500e+03,2.5891252441406250e+03,0.0000000000000000e+00,1.0796564483642578e+02,1.0796564483642578e+02,1.3142473144531250e+03,1.5236845397949219e+02,9.9398393630981445e+00,7.0116519927978516e+00,7.0116510391235352e+00,5.4200000000000000e+02
2.5055802917480469e+02,5.5057680664062500e+03,2.7164370117187500e+03,0.0000000000000000e+00,1.1610276031494141e+02,1.1610276031494141e+02,1.8261474609375000e+03,2.5841757202148438e+02,1.0056961059570313e+01,7.2216873168945313e+00,7.2216873168945313e+00,5.4200000000000000e+02
1.1895297241210938e+02,5.2147202148437500e+03,1.4592419433593750e+03,0.0000000000000000e+00,1.2647192382812500e+02,1.2647192382812500e+02,1.0287407226562500e+03,1.4906498718261719e+02,6.5796117782592773e+00,1.1764657974243164e+01,1.1764657974243164e+01,5.4200000000000000e+02
1.2184812927246094e+02,6.1058994140625000e+03,3.1296484375000000e+03,0.0000000000000000e+00,1.1059989929199219e+02,1.1059989929199219e+02,8.0588061523437500e+02,1.3149987792968750e+02,6.9321355819702148e+00,1.0559216499328613e+01,1.0559216499328613e+01,5.4200000000000000e+02
2.2923043823242188e+02,6.0806005859375000e+03,3.6410603027343750e+03,0.0000000000000000e+00,1.0496321105957031e+02,1.0496321105957031e+02,1.3654912109375000e+03,1.3750375366210938e+02,1.0839356422424316e+01,6.2634544372558594e+00,6.2634549140930176e+00,5.4200000000000000e+02
8.5614295959472656e+01,3.8363879394531250e+03,2.7971816406250000e+03,0.0000000000000000e+00,1.1936960601806641e+02,1.1936960601806641e+02,6.5959320068359375e+02,1.5573466491699219e+02,4.9903440475463867e+00,1.5374330520629883e+01,1.5374328613281250e+01,5.4200000000000000e+02
9.5585021972656250e+01,5.4635600585937500e+03,1.5057301025390625e+03,0.0000000000000000e+00,1.2647192382812500e+02,1.2647192382812500e+02,8.2664776611328125e+02,1.4906498718261719e+02,5.5338087081909180e+00,1.3496078491210938e+01,1.3496080398559570e+01,5.4200000000000000e+02
1.0072911834716797e+02,4.4999921875000000e+03,2.6355944824218750e+03,0.0000000000000000e+00,1.0081631469726563e+02,1.0081631469726563e+02,5.5355285644531250e+02,1.4892279052734375e+02,5.7729063034057617e+00,1.2975789070129395e+01,1.2975788116455078e+01,5.4300000000000000e+02
2.5215582275390625e+02,5.5145253906250000e+03,2.7239187011718750e+03,0.0000000000000000e+00,1.1040510559082031e+02,1.1040510559082031e+02,1.6618419189453125e+03,1.7415974426269531e+02,1.1058859825134277e+01,6.2685484886169434e+00,6.2685475349426270e+00,5.4300000000000000e+02
3.6823028564453125e+02,5.7647602539062500e+03,3.7459003906250000e+03,0.0000000000000000e+00,9.3215080261230469e+01,9.3215080261230469e+01,1.7299528808593750e+03,1.4928346252441406e+02,1.4657688140869141e+01,4.3953790664672852e+00,4.3953785896301270e+00,5.4300000000000000e+02
3.0672732543945313e+02,5.7355004882812500e+03,3.7518908691406250e+03,0.0000000000000000e+00,1.0626235198974609e+02,1.0626235198974609e+02,1.8726376953125000e+03,1.4664964294433594e+02,1.3044566154479980e+01,5.0522952079772949e+00,5.0522952079772949e+00,5.4300000000000000e+02
3.2688015747070313e+02,5.4243715820312500e+03,1.5010034179687500e+03,0.0000000000000000e+00,1.2706044006347656e+02,1.2706044006347656e+02,2.8533276367187500e+03,1.8566793823242188e+02,1.3074592590332031e+01,5.1606249809265137e+00,5.1606249809265137e+00,5.4300000000000000e+02
2.5455793762207031e+02,5.5761235351562500e+03,2.5267941894531250e+03,0.0000000000000000e+00,1.1040510559082031e+02,1.1040510559082031e+02,1.6776730957031250e+03,1.7415974426269531e+02,1.1132887840270996e+01,6.1716141700744629e+00,6.1716141700744629e+00,5.4300000000000000e+02
1.6326341247558594e+02,4.4841938476562500e+03,2.6118198242187500e+03,0.0000000000000000e+00,1.1737556457519531e+02,1.1737556457519531e+02,1.2161485595703125e+03,1.5172004699707031e+02,8.3301324844360352e+00,8.6831731796264648e+00,8.6831731796264648e+00,5.4400000000000000e+02
2.2833508300781250e+02,5.5728593750000000e+03,2.5616340332031250e+03,0.0000000000000000e+00,1.1850153350830078e+02,1.1850153350830078e+02,1.7336562500000000e+03,1.8222853088378906e+02,1.0204443931579590e+01,6.8813643455505371e+00,6.8813633918762207e+00,5.4400000000000000e+02
2.7894754028320313e+02,5.7494619140625000e+03,3.7436442871093750e+03,0.0000000000000000e+00,1.1472994232177734e+02,1.1472994232177734e+02,1.9852648925781250e+03,1.3155297851562500e+02,1.2467305183410645e+01,5.3008041381835938e+00,5.3008031845092773e+00,5.4400000000000000e+02
2.1121926879882813e+02,4.1162304687500000e+03,3.8750092773437500e+03,0.0000000000000000e+00,1.0675192260742188e+02,1.0675192260742188e+02,1.3014495849609375e+03,1.7798052978515625e+02,9.6951417922973633e+00,7.2670731544494629e+00,7.2670731544494629e+00,5.4400000000000000e+02
1.6334864807128906e+02,5.4535913085937500e+03,2.7460732421875000e+03,0.0000000000000000e+00,1.1850153350830078e+02,1.1850153350830078e+02,1.2402404785156250e+03,1.8222853088378906e+02,7.9570102691650391e+00,9.0592727661132813e+00,9.0592727661132813e+00,5.4400000000000000e+02
1.7429403686523438e+02,4.1185068359375000e+03,3.8563930664062500e+03,0.0000000000000000e+00,1.4344247436523438e+02,1.4344247436523438e+02,1.9390117187500000e+03,1.3894740295410156e+02,8.9176368713378906e+00,7.8501992225646973e+00,7.8501996994018546e+00,5.4500000000000000e+02
1.9712445068359375e+02,5.7619628906250000e+03,3.7276372070312500e+03,0.0000000000000000e+00,1.0749486541748047e+02,1.0749486541748047e+02,1.2315677490234375e+03,1.3453738403320313e+02,9.8016605377197266e+00,7.0372185707092294e+00,7.0372185707092294e+00,5.4500000000000000e+02
2.0319851684570313e+02,5.4086850585937500e+03,1.4977612304687500e+03,0.0000000000000000e+00,1.2323423767089844e+02,1.2323423767089844e+02,1.6684980468750000e+03,1.7338160705566406e+02,9.4819736480712891e+00,7.5344848632812500e+00,7.5344848632812500e+00,5.4500000000000000e+02
2.7065454101562500e+02,4.3343037109375000e+03,2.6662766113281250e+03,0.0000000000000000e+00,1.1153998565673828e+02,1.1153998565673828e+02,1.8206180419921875e+03,1.5427632141113281e+02,1.1889486312866211e+01,5.6925563812255859e+00,5.6925563812255859e+00,5.4500000000000000e+02
4.1695755004882813e+02,5.5384609375000000e+03,2.6549138183593750e+03,0.0000000000000000e+00,1.5769015502929688e+02,1.5769015502929688e+02,5.6058745117187500e+03,1.6295918273925781e+02,1.5678912162780762e+01,4.1061067581176758e+00,4.1061067581176758e+00,5.4500000000000000e+02
3.2498483276367188e+02,4.3217031250000000e+03,2.6726169433593750e+03,0.0000000000000000e+00,1.0067830657958984e+02,1.0067830657958984e+02,1.7810549316406250e+03,1.7670373535156250e+02,1.3138715744018555e+01,5.0967087745666504e+00,5.0967087745666504e+00,5.4600000000000000e+02
5.1278826904296875e+02,5.5510932617187500e+03,2.6405446777343750e+03,0.0000000000000000e+00,1.4510134887695313e+02,1.4510134887695313e+02,5.8374531250000000e+03,1.7310179138183594e+02,1.7730367660522461e+01,3.5382428169250488e+00,3.5382428169250488e+00,5.4600000000000000e+02
9.6878425598144531e+01,6.3569814453125000e+03,3.4862292480468750e+03,0.0000000000000000e+00,1.4069207763671875e+02,1.4069207763671875e+02,1.0368327636718750e+03,1.2903140258789063e+02,5.8366875648498544e+00,1.2789645195007324e+01,1.2789645195007324e+01,5.4600000000000000e+02
1.1524101257324219e+02,4.2286748046875000e+03,3.7720830078125000e+03,0.0000000000000000e+00,1.0733612823486328e+02,1.0733612823486328e+02,7.1786254882812500e+02,1.6475526428222656e+02,6.2364559173583984e+00,1.2260101318359375e+01,1.2260103225708008e+01,5.4600000000000000e+02
9.8825454711914063e+01,5.7812539062500000e+03,3.7193210449218750e+03,0.0000000000000000e+00,1.1048677062988281e+02,1.1048677062988281e+02,6.5227661132812500e+02,1.2205047607421875e+02,6.0214562416076660e+00,1.2486787796020508e+01,1.2486786842346191e+01,5.4600000000000000e+02
1.6776844787597656e+02,5.2057172851562500e+03,1.4543269042968750e+03,0.0000000000000000e+00,1.2597743988037109e+02,1.2597743988037109e+02,1.4395881347656250e+03,1.4655293273925781e+02,8.5690021514892578e+00,8.3461723327636719e+00,8.3461723327636719e+00,5.4600000000000000e+02
2.0290715026855469e+02,5.4320551757812500e+03,1.4940214843750000e+03,0.0000000000000000e+00,1.3828511047363281e+02,1.3828511047363281e+02,2.0979277343750000e+03,1.7958129882812500e+02,9.3949632644653320e+00,7.5760011672973633e+00,7.5760006904602051e+00,5.4600000000000000e+02
1.0528585052490234e+02,4.0964184570312500e+03,4.2166689453125000e+03,0.0000000000000000e+00,9.9769157409667969e+01,9.9769157409667969e+01,5.6663714599609375e+02,1.5711813354492188e+02,5.8856129646301270e+00,1.2337256431579590e+01,1.2337255477905273e+01,5.4600000000000000e+02
1.8114894104003906e+02,4.1866503906250000e+03,3.7904304199218750e+03,0.0000000000000000e+00,1.3008694458007813e+02,1.3008694458007813e+02,1.6574698486328125e+03,1.4049342346191406e+02,9.1465244293212891e+00,7.6210823059082031e+00,7.6210823059082031e+00,5.4700000000000000e+02
1.7793310546875000e+02,4.0802451171875000e+03,4.2027666015625000e+03,0.0000000000000000e+00,9.8081428527832031e+01,9.8081428527832031e+01,9.2549206542968750e+02,1.9787203979492188e+02,8.3115558624267578e+00,8.8559932708740234e+00,8.8559932708740234e+00,5.4700000000000000e+02
2.3398927307128906e+02,4.0810478515625000e+03,4.1687241210937500e+03,0.0000000000000000e+00,1.0135066223144531e+02,1.0135066223144531e+02,1.2995455322265625e+03,1.6022753906250000e+02,1.0671741485595703e+01,6.4881215095520020e+00,6.4881205558776864e+00,5.4700000000000000e+02
1.8772904968261719e+02,4.0940163574218750e+03,4.1533906250000000e+03,0.0000000000000000e+00,1.4976109313964844e+02,1.4976109313964844e+02,2.2765219726562500e+03,1.2788258361816406e+02,9.5688982009887695e+00,7.1384525299072266e+00,7.1384525299072266e+00,5.4700000000000000e+02
3.0102487182617188e+02,5.3633242187500000e+03,2.7139604492187500e+03,0.0000000000000000e+00,1.3186015319824219e+02,1.3186015319824219e+02,2.8299055175781250e+03,1.5421348571777344e+02,1.2775852203369141e+01,5.2178854942321777e+00,5.2178854942321777e+00,5.4700000000000000e+02
1.3058340454101563e+02,5.5555463867187500e+03,2.0055368652343750e+03,0.0000000000000000e+00,1.1668774414062500e+02,1.1668774414062500e+02,9.6134844970703125e+02,1.5130455017089844e+02,7.0429835319519043e+00,1.0325964927673340e+01,1.0325964927673340e+01,5.4800000000000000e+02
1.4218586730957031e+02,5.4699135742187500e+03,2.7898833007812500e+03,0.0000000000000000e+00,1.2113088226318359e+02,1.2113088226318359e+02,1.1279986572265625e+03,1.4855567932128906e+02,7.5510926246643066e+00,9.5468788146972656e+00,9.5468788146972656e+00,5.4800000000000000e+02
1.8628155517578125e+02,4.0745795898437500e+03,4.1853251953125000e+03,0.0000000000000000e+00,1.1878784942626953e+02,1.1878784942626953e+02,1.4212036132812500e+03,1.7179519653320313e+02,8.9143295288085938e+00,8.0452022552490234e+00,8.0452022552490234e+00,5.4800000000000000e+02
1.7929353332519531e+02,4.1878867187500000e+03,3.8234050292968750e+03,0.0000000000000000e+00,1.1646099853515625e+02,1.1646099853515625e+02,1.3148253173828125e+03,1.5529939270019531e+02,8.8759155273437500e+00,8.1077737808227539e+00,8.1077737808227539e+00,5.4800000000000000e+02
9.2476615905761719e+01,3.6701323242187500e+03,3.2678378906250000e+03,0.0000000000000000e+00,1.3470350646972656e+02,1.3470350646972656e+02,9.0726080322265625e+02,1.2360029602050781e+02,5.6968483924865723e+00,1.3027976036071777e+01,1.3027976036071777e+01,5.4800000000000000e+02
1.4035658264160156e+02,5.5752851562500000e+03,2.6612292480468750e+03,0.0000000000000000e+00,1.2113088226318359e+02,1.2113088226318359e+02,1.1134864501953125e+03,1.4855567932128906e+02,7.4775052070617676e+00,9.7332839965820313e+00,9.7332849502563477e+00,5.4800000000000000e+02
2.0696093750000000e+02,5.5510590820312500e+03,2.6897263183593750e+03,0.0000000000000000e+00,1.0029672241210938e+02,1.0029672241210938e+02,1.1256522216796875e+03,1.7780941772460938e+02,9.5542039871215820e+00,7.3640899658203134e+00,7.3640894889831543e+00,5.4900000000000000e+02
1.1363272094726563e+02,4.2502343750000000e+03,3.7934951171875000e+03,0.0000000000000000e+00,9.4383071899414063e+01,9.4383071899414063e+01,5.4731079101562500e+02,1.4494070434570313e+02,6.3990921974182129e+00,1.1550905227661133e+01,1.1550904273986816e+01,5.4900000000000000e+02
1.7073187255859375e+02,5.1793911132812500e+03,1.4566879882812500e+03,0.0000000000000000e+00,1.0251667022705078e+02,1.0251667022705078e+02,9.7016577148437500e+02,1.5440475463867188e+02,8.5741004943847656e+00,8.3072204589843750e+00,8.3072204589843750e+00,5.4900000000000000e+02
9.4389434814453125e+01,3.6520312500000000e+03,3.1441882324218750e+03,0.0000000000000000e+00,1.2206389617919922e+02,1.2206389617919922e+02,7.6039666748046875e+02,1.4049528503417969e+02,5.5770292282104492e+00,1.3687236785888672e+01,1.3687236785888672e+01,5.4900000000000000e+02
1.6968507385253906e+02,4.4617485351562500e+03,4.0800854492187500e+03,0.0000000000000000e+00,9.5337875366210938e+01,9.5337875366210938e+01,8.3390576171875000e+02,1.5884910583496094e+02,8.4773540496826172e+00,8.5553092956542969e+00,8.5553092956542969e+00,5.4900000000000000e+02
1.5903436279296875e+02,4.2280932617187500e+03,3.7388229980468750e+03,0.0000000000000000e+00,1.1374925994873047e+02,1.1374925994873047e+02,1.1125782470703125e+03,1.4528411865234375e+02,8.2553157806396484e+00,8.7309713363647461e+00,8.7309713363647461e+00,5.5000000000000000e+02
